"letter":"count_all":"count_uppercase":"percentage"
"A":"230":"230":"0.62"
"C":"30":"30":"0.08"
"D":"4":"4":"0.01"
"E":"28":"28":"0.08"
"F":"135":"135":"0.37"
"G":"22":"22":"0.06"
"H":"7":"7":"0.02"
"I":"3":"3":"0.01"
"J":"143":"143":"0.39"
"K":"1":"1":"0.0"
"L":"24":"24":"0.06"
"M":"8":"8":"0.02"
"N":"147":"147":"0.4"
"O":"11":"11":"0.03"
"P":"114":"114":"0.31"
"Q":"7":"7":"0.02"
"R":"15":"15":"0.04"
"S":"37":"37":"0.1"
"T":"7":"7":"0.02"
"W":"7":"7":"0.02"
"Z":"1":"1":"0.0"
"a":"559":"230":"1.51"
"c":"151":"30":"0.41"
"d":"409":"4":"1.11"
"e":"1184":"28":"3.2"
"f":"411":"135":"1.11"
"g":"21":"22":"0.06"
"h":"172":"7":"0.47"
"i":"303":"3":"0.82"
"j":"3":"143":"0.01"
"k":"132":"1":"0.36"
"l":"332":"24":"0.9"
"m":"136":"8":"0.37"
"n":"597":"147":"1.61"
"o":"425":"11":"1.15"
"p":"24":"114":"0.06"
"r":"315":"15":"0.85"
"s":"298":"37":"0.81"
"t":"927":"7":"2.51"
"u":"360":"0":"0.97"
"v":"156":"0":"0.42"
"w":"181":"7":"0.49"
"x":"6":"0":"0.02"
"y":"362":"0":"0.98"
"ʼ":"7":"7":"0.02"
"Є":"4":"4":"0.01"
"І":"35":"35":"0.09"
"Ї":"7":"7":"0.02"
"А":"48":"48":"0.13"
"Б":"60":"60":"0.16"
"В":"100":"100":"0.27"
"Г":"41":"41":"0.11"
"Д":"23":"23":"0.06"
"Е":"8":"8":"0.02"
"Ж":"17":"17":"0.05"
"З":"53":"53":"0.14"
"И":"6":"6":"0.02"
"К":"61":"61":"0.17"
"Л":"7":"7":"0.02"
"М":"26":"26":"0.07"
"Н":"56":"56":"0.15"
"О":"32":"32":"0.09"
"П":"122":"122":"0.33"
"Р":"46":"46":"0.12"
"С":"72":"72":"0.19"
"Т":"80":"80":"0.22"
"У":"9":"9":"0.02"
"Ф":"8":"8":"0.02"
"Х":"9":"9":"0.02"
"Ц":"26":"26":"0.07"
"Ч":"55":"55":"0.15"
"Ш":"21":"21":"0.06"
"Щ":"51":"51":"0.14"
"Я":"77":"77":"0.21"
"а":"2386":"48":"6.45"
"б":"406":"60":"1.1"
"в":"1062":"100":"2.87"
"г":"488":"41":"1.32"
"д":"854":"23":"2.31"
"е":"1177":"8":"3.18"
"ж":"249":"17":"0.67"
"з":"664":"53":"1.8"
"и":"2235":"6":"6.05"
"й":"483":"0":"1.31"
"к":"1254":"61":"3.39"
"л":"922":"7":"2.49"
"м":"747":"26":"2.02"
"н":"1653":"56":"4.47"
"о":"2498":"32":"6.76"
"п":"1050":"122":"2.84"
"р":"1667":"46":"4.51"
"с":"1081":"72":"2.92"
"т":"1905":"80":"5.15"
"у":"775":"9":"2.1"
"ф":"94":"8":"0.25"
"х":"119":"9":"0.32"
"ц":"286":"26":"0.77"
"ч":"234":"55":"0.63"
"ш":"157":"21":"0.42"
"щ":"113":"51":"0.31"
"ь":"473":"0":"1.28"
"ю":"173":"0":"0.47"
"я":"588":"77":"1.59"
"є":"85":"4":"0.23"
"і":"1416":"35":"3.83"
"ї":"56":"7":"0.15"
"ґ":"6":"0":"0.02"
