"letter":"count_all":"count_uppercase":"percentage"
"A":"134":"134":"0.59"
"C":"18":"18":"0.08"
"D":"2":"2":"0.01"
"E":"16":"16":"0.07"
"F":"82":"82":"0.36"
"G":"15":"15":"0.07"
"H":"4":"4":"0.02"
"I":"2":"2":"0.01"
"J":"86":"86":"0.38"
"L":"10":"10":"0.04"
"M":"4":"4":"0.02"
"N":"86":"86":"0.38"
"O":"6":"6":"0.03"
"P":"69":"69":"0.3"
"Q":"4":"4":"0.02"
"R":"8":"8":"0.04"
"S":"18":"18":"0.08"
"T":"4":"4":"0.02"
"W":"4":"4":"0.02"
"a":"333":"134":"1.46"
"c":"89":"18":"0.39"
"d":"241":"2":"1.06"
"e":"722":"16":"3.16"
"f":"241":"82":"1.06"
"g":"10":"15":"0.04"
"h":"106":"4":"0.46"
"i":"184":"2":"0.81"
"k":"78":"0":"0.34"
"l":"201":"10":"0.88"
"m":"82":"4":"0.36"
"n":"368":"86":"1.61"
"o":"262":"6":"1.15"
"p":"12":"69":"0.05"
"r":"189":"8":"0.83"
"s":"173":"18":"0.76"
"t":"566":"4":"2.48"
"u":"220":"0":"0.96"
"v":"94":"0":"0.41"
"w":"106":"4":"0.46"
"x":"4":"0":"0.02"
"y":"223":"0":"0.98"
"ʼ":"4":"4":"0.02"
"Є":"2":"2":"0.01"
"І":"21":"21":"0.09"
"Ї":"4":"4":"0.02"
"А":"28":"28":"0.12"
"Б":"38":"38":"0.17"
"В":"63":"63":"0.28"
"Г":"24":"24":"0.11"
"Д":"14":"14":"0.06"
"Е":"4":"4":"0.02"
"Ж":"10":"10":"0.04"
"З":"32":"32":"0.14"
"И":"4":"4":"0.02"
"К":"38":"38":"0.17"
"Л":"5":"5":"0.02"
"М":"18":"18":"0.08"
"Н":"35":"35":"0.15"
"О":"21":"21":"0.09"
"П":"73":"73":"0.32"
"Р":"29":"29":"0.13"
"С":"44":"44":"0.19"
"Т":"49":"49":"0.21"
"У":"6":"6":"0.03"
"Ф":"4":"4":"0.02"
"Х":"4":"4":"0.02"
"Ц":"16":"16":"0.07"
"Ч":"36":"36":"0.16"
"Ш":"13":"13":"0.06"
"Щ":"30":"30":"0.13"
"Я":"51":"51":"0.22"
"а":"1484":"28":"6.5"
"б":"260":"38":"1.14"
"в":"653":"63":"2.86"
"г":"311":"24":"1.36"
"д":"527":"14":"2.31"
"е":"734":"4":"3.22"
"ж":"150":"10":"0.66"
"з":"404":"32":"1.77"
"и":"1378":"4":"6.04"
"й":"294":"0":"1.29"
"к":"795":"38":"3.48"
"л":"568":"5":"2.49"
"м":"466":"18":"2.04"
"н":"1019":"35":"4.46"
"о":"1551":"21":"6.8"
"п":"663":"73":"2.9"
"р":"1053":"29":"4.61"
"с":"672":"44":"2.94"
"т":"1182":"49":"5.18"
"у":"485":"6":"2.13"
"ф":"55":"4":"0.24"
"х":"70":"4":"0.31"
"ц":"182":"16":"0.8"
"ч":"144":"36":"0.63"
"ш":"98":"13":"0.43"
"щ":"72":"30":"0.32"
"ь":"303":"0":"1.33"
"ю":"105":"0":"0.46"
"я":"366":"51":"1.6"
"є":"51":"2":"0.22"
"і":"891":"21":"3.9"
"ї":"37":"4":"0.16"
"ґ":"4":"0":"0.02"
